,fluxes,kcat,MW,kcat_MW,source,equ
EX_isetac_e,-0.0,,,,,isetac_e --> 
AGM3PH,0.0,,,,,anhgm3p_c + h2o_c --> acgam_c + anhm3p_c
HOMt2pp,0.0,,,,,h_p + hom__L_c --> h_c + hom__L_p
HOMtex,0.0,1684509.733,41.2198,40866.51883318211,,hom__L_e --> hom__L_p
SO2tex,0.0,1684509.733,41.2198,40866.51883318211,,so2_e --> so2_p
SO2tpp,0.0,,,,,so2_p --> so2_c
LDH_D2,0.0,,,,,lac__D_c + q8_c --> pyr_c + q8h2_c
SHCHF,0.00022465557033111763,,,,,fe2_c + scl_c --> 3.0 h_c + sheme_c
SUCBZL,0.0,212736.0,200.7387,1059.7657551832308,,atp_c + coa_c + sucbz_c --> amp_c + ppi_c + sbzcoa_c
CYSDDS,0.0,10198224.0,70.3066,145053.57960703547,,cys__D_c + h2o_c --> h2s_c + nh4_c + pyr_c
CYStpp,0.0,,,,,cys__L_c --> cys__L_p
ACSERtpp,0.0,,,,,acser_c --> acser_p
ACSERtex,0.0,1684509.733,41.2198,40866.51883318211,,acser_e --> acser_p
LALDO3,0.0,,,,,h_c + mthgxl_c + nadph_c --> lald__L_c + nadp_c
NTP10,0.0,1849675.211,36.4253,50779.95818840201,,h2o_c + itp_c --> h_c + idp_c + pi_c
PRAIS,0.4513431150360798,,,,,atp_c + fpram_c --> adp_c + air_c + 2.0 h_c + pi_c
GDMANE,0.0,,,,,gdpddman_c --> gdpofuc_c
GPDDA4,0.0,7360.56,27.4096,268.5394898137879,,g3pg_c + h2o_c --> glyc3p_c + glyc_c + h_c
LPLIPAL2E140,0.0,,,,,2agpe140_c + h2o_c --> g3pe_c + h_c + ttdca_c
LPLIPAL2E180,0.0,3725460.0,38.9783,95577.7958505117,,2agpe180_c + h2o_c --> g3pe_c + h_c + ocdca_c
LPLIPAL2G161,0.0,,,,,2agpg161_c + h2o_c --> g3pg_c + h_c + hdcea_c
LPLIPAL2G181,0.0,,,,,2agpg181_c + h2o_c --> g3pg_c + h_c + ocdcea_c
2AGPE120tipp,0.0,,,,,2agpe120_p --> 2agpe120_c
AACPS6,0.0,57.6,89.3395,0.6447316136759217,,ACP_c + atp_c + ocdca_c --> amp_c + ocdcaACP_c + ppi_c
AACPS7,0.2069772925366313,,,,,ACP_c + atp_c + ddca_c --> amp_c + ddcaACP_c + ppi_c
G3PGabcpp,0.0,,,,,atp_c + g3pg_p + h2o_c --> adp_c + g3pg_c + h_c + pi_c
G3PIabcpp,0.0,,,,,atp_c + g3pi_p + h2o_c --> adp_c + g3pi_c + h_c + pi_c
G3PSabcpp,0.0,,,,,atp_c + g3ps_p + h2o_c --> adp_c + g3ps_c + h_c + pi_c
QMO2,0.0,,,,,2.0 o2_c + q8h2_c --> 2.0 h_c + 2.0 o2s_c + q8_c
QMO3,0.0,,,,,mql8_c + 2.0 o2_c --> 2.0 h_c + mqn8_c + 2.0 o2s_c
LPLIPAL2E141,0.0,,,,,2agpe141_c + h2o_c --> g3pe_c + h_c + ttdcea_c
LPLIPAL2E161,0.0,,,,,2agpe161_c + h2o_c --> g3pe_c + h_c + hdcea_c
LPLIPAL2E181,0.0,,,,,2agpe181_c + h2o_c --> g3pe_c + h_c + ocdcea_c
LPLIPAL2G180,0.0,,,,,2agpg180_c + h2o_c --> g3pg_c + h_c + ocdca_c
LPLIPAL2G141,0.0,,,,,2agpg141_c + h2o_c --> g3pg_c + h_c + ttdcea_c
2AGPA120tipp,0.0,,,,,2ddecg3p_p --> 2ddecg3p_c
2AGPG180tipp,0.0,,,,,2agpg180_p --> 2agpg180_c
IPDDI,0.0,7745920.456,20.5083,377696.8571749,,ipdp_c --> dmpp_c
2AGPGAT180,0.0,,,,,2agpg180_c + atp_c + ocdca_c --> amp_c + pg180_c + ppi_c
2AGPGAT181,0.0,,,,,2agpg181_c + atp_c + ocdcea_c --> amp_c + pg181_c + ppi_c
LPLIPAL2ATG120,0.0,,,,,2agpg120_c + pg120_c --> apg120_c + g3pg_c
PLIPA1E140pp,0.0,,,,,h2o_p + pe140_p --> 2agpe140_p + h_p + ttdca_p
PLIPA1E160pp,0.0,5803020.0,66.3263,87491.99035676647,,h2o_p + pe160_p --> 2agpe160_p + h_p + hdca_p
PLIPA1E161pp,0.0,,,,,h2o_p + pe161_p --> 2agpe161_p + h_p + hdcea_p
AACPS8,0.0,57.6,89.3395,0.6447316136759217,,ACP_c + atp_c + dca_c --> amp_c + dcaACP_c + ppi_c
AACPS9,0.0,,,,,ACP_c + atp_c + octa_c --> amp_c + ocACP_c + ppi_c
HXCT,0.0,1044000.0,92.9717,11229.22351640338,,accoa_c + hxa_c --> ac_c + hxcoa_c
2AGPEAT160,0.0,,,,,2agpe160_c + atp_c + hdca_c --> amp_c + pe160_c + ppi_c
DURADx,0.0,1764.0,178.7966,9.865959419809997,,56dura_c + nad_c --> h_c + nadh_c + ura_c
ECOAH7,0.15154478983753078,4002840.0,77.0722,51936.23641209152,,3hhdcoa_c --> h2o_c + hdd2coa_c
G1PPpp,0.0,263400.0,91.3658,2882.916802567264,,g1p_p + h2o_p --> glc__D_p + pi_p
GALCTND,0.0,20664.0,42.5229,485.94992345300994,,galctn__D_c --> 2dh3dgal_c + h2o_c
GCALDD,0.0004493111406621564,,,,,gcald_c + h2o_c + nad_c --> glyclt_c + 2.0 h_c + nadh_c
HISTP,0.09544134269968352,1447754.111,80.5559,17972.043152643073,,h2o_c + hisp_c --> histd_c + pi_c
LDH_D,0.0,1689854.273,146.1392,11563.31958160439,,lac__D_c + nad_c --> h_c + nadh_c + pyr_c
AMALT4,0.0,466469.1691,78.5035,5942.0174782016065,,malt_c + malthx_c --> glc__D_c + malthp_c
NTD11,0.2450337446659061,347934.6,25.399,13698.751919366905,,h2o_c + imp_c --> ins_c + pi_c
ORNDC,0.0,284206.1539,158.8324,1789.3462158854236,,h_c + orn_c --> co2_c + ptrc_c
UPP3MT,0.00022465557033111763,136800.0,99.9028,1369.33098972201,,2.0 amet_c + uppg3_c --> 2.0 ahcys_c + dscl_c + h_c
KAS15,0.0,36234.06372,67.0302,540.5632643196649,,accoa_c + h_c + malACP_c --> actACP_c + co2_c + coa_c
ALAALAtex,0.0,1684509.733,41.2198,40866.51883318211,,alaala_e --> alaala_p
FACOAL181t2pp,0.0,,,,,atp_c + coa_c + h_p + ocdcea_p --> amp_c + h_c + odecoa_c + ppi_c
T2DECAI,0.0,41163.98584,37.9381,1085.0302424212073,,tdec2eACP_c --> cdec3eACP_c
3OAS161,0.0,4150.289732,85.2266,48.69711723804539,,h_c + malACP_c + tdeACP_c --> 3ocpalm9eACP_c + ACP_c + co2_c
EAR141y,0.0,91201.22428,111.4558,818.2725733429753,,h_c + nadph_c + t3c7mrseACP_c --> nadp_c + tdeACP_c
EAR161x,0.0,52799.08399,111.4558,473.7221749787809,,h_c + nadh_c + t3c9palmeACP_c --> hdeACP_c + nad_c
DASYN160,0.06428776038165893,20904.0,31.4538,664.5937851706312,,ctp_c + h_c + pa160_c --> cdpdhdecg_c + ppi_c
DASYN161,0.07577239491876539,20904.0,31.4538,664.5937851706312,,ctp_c + h_c + pa161_c --> cdpdhdec9eg_c + ppi_c
DASYN181,0.0,20904.0,31.4538,664.5937851706312,,ctp_c + h_c + pa181_c --> cdpdodec11eg_c + ppi_c
CDAPPA161,0.0,,,,,cdpdhdec9eg_c + h2o_c --> cmp_c + 2.0 h_c + pa161_c
PGSA180,0.0,,,,,cdpdodecg_c + glyc3p_c --> cmp_c + h_c + pgp180_c
PSSA140,0.0,,,,,cdpdtdecg_c + ser__L_c --> cmp_c + h_c + ps140_c
2AGPGAT141,0.0,,,,,2agpg141_c + atp_c + ttdcea_c --> amp_c + pg141_c + ppi_c
FACOAE180,0.0,39036.40614,127.8653,305.29319635585256,,h2o_c + stcoa_c --> coa_c + h_c + ocdca_c
FACOAE100,0.0,39036.40614,127.8653,305.29319635585256,,dcacoa_c + h2o_c --> coa_c + dca_c + h_c
FACOAE80,0.0,,,,,h2o_c + occoa_c --> coa_c + h_c + octa_c
FACOAE60,0.0,,,,,h2o_c + hxcoa_c --> coa_c + h_c + hxa_c
PLIPA1E120pp,0.0,,,,,h2o_p + pe120_p --> 2agpe120_p + ddca_p + h_p
MALtex,0.0,1684509.733,41.2198,40866.51883318211,,mal__L_e --> mal__L_p
NO3tex,0.0,1684509.733,41.2198,40866.51883318211,,no3_e --> no3_p
3OAS141,0.0,4150.289732,85.2266,48.69711723804539,,cddec5eACP_c + h_c + malACP_c --> 3ocmrs7eACP_c + ACP_c + co2_c
3OAR121,0.0,511637.3593,102.2412,5004.219035965932,,3ocddec5eACP_c + h_c + nadph_c --> 3hcddec5eACP_c + nadp_c
CFAS160G,0.0,52820.22856,87.818,601.4738272335967,,2.0 amet_c + pg161_c --> 2.0 ahcys_c + cpg160_c + 2.0 h_c
URAt2pp,0.0,,,,,h_p + ura_p --> h_c + ura_c
FACOAE141,0.0,,,,,h2o_c + tdecoa_c --> coa_c + h_c + ttdcea_c
FACOAE161,0.15154478983753078,,,,,h2o_c + hdcoa_c --> coa_c + h_c + hdcea_c
TTDCEAtexi,0.0,,,,,ttdcea_e --> ttdcea_p
HDCEAtexi,0.0,,,,,hdcea_e --> hdcea_p
ALAALAD,0.0,373601.52,21.213,17611.91344929996,,alaala_c + h2o_c --> 2.0 ala__D_c
2AGPEAT180,0.0,,,,,2agpe180_c + atp_c + ocdca_c --> amp_c + pe180_c + ppi_c
2AGPEAT181,0.0,,,,,2agpe181_c + atp_c + ocdcea_c --> amp_c + pe181_c + ppi_c
2AGPGAT140,0.0,,,,,2agpg140_c + atp_c + ttdca_c --> amp_c + pg140_c + ppi_c
PLIPA1E181pp,0.0,,,,,h2o_p + pe181_p --> 2agpe181_p + h_p + ocdcea_p
PLIPA1G180pp,0.0,,,,,h2o_p + pg180_p --> 2agpg180_p + h_p + ocdca_p
PLIPA1G181pp,0.0,,,,,h2o_p + pg181_p --> 2agpg181_p + h_p + ocdcea_p
ALAALAabcpp,0.0,,,,,alaala_p + atp_c + h2o_c --> adp_c + alaala_c + h_c + pi_c
HEXt2rpp,0.0,,,,,h_p + hxa_p --> h_c + hxa_c
G3PEabcpp,0.0,,,,,atp_c + g3pe_p + h2o_c --> adp_c + g3pe_c + h_c + pi_c
G3PCabcpp,0.0,,,,,atp_c + g3pc_p + h2o_c --> adp_c + g3pc_c + h_c + pi_c
2AGPGAT161,0.0,,,,,2agpg161_c + atp_c + hdcea_c --> amp_c + pg161_c + ppi_c
AMPTASEPG,0.0,,,,,h2o_c + progly_c --> gly_c + pro__L_c
PROGLYabcpp,0.0,,,,,atp_c + h2o_c + progly_p --> adp_c + h_c + pi_c + progly_c
GTHRDabcpp,0.0,,,,,atp_c + gthrd_p + h2o_c --> adp_c + gthrd_c + h_c + pi_c
2AGPG140tipp,0.0,,,,,2agpg140_p --> 2agpg140_c
2AGPG160tipp,0.0,,,,,2agpg160_p --> 2agpg160_c
2AGPG141tipp,0.0,,,,,2agpg141_p --> 2agpg141_c
2AGPG161tipp,0.0,,,,,2agpg161_p --> 2agpg161_c
2AGPG181tipp,0.0,,,,,2agpg181_p --> 2agpg181_c
2AGPEAT140,0.0,,,,,2agpe140_c + atp_c + ttdca_c --> amp_c + pe140_c + ppi_c
2AGPEAT120,0.0,,,,,2agpe120_c + atp_c + ddca_c --> amp_c + pe120_c + ppi_c
2AGPEAT161,0.0,,,,,2agpe161_c + atp_c + hdcea_c --> amp_c + pe161_c + ppi_c
2AGPEAT141,0.0,,,,,2agpe141_c + atp_c + ttdcea_c --> amp_c + pe141_c + ppi_c
2AGPGAT160,0.0,,,,,2agpg160_c + atp_c + hdca_c --> amp_c + pg160_c + ppi_c
LPLIPAL2ATG140,0.0,,,,,2agpg140_c + pg140_c --> apg140_c + g3pg_c
LPLIPAL2ATG141,0.0,,,,,2agpg141_c + pg141_c --> apg141_c + g3pg_c
LPLIPAL2ATG160,0.0,,,,,2agpg160_c + pg160_c --> apg160_c + g3pg_c
LPLIPAL2ATG180,0.0,,,,,2agpg180_c + pg180_c --> apg180_c + g3pg_c
LPLIPAL2ATG161,0.0,,,,,2agpg161_c + pg161_c --> apg161_c + g3pg_c
LPLIPAL2ATG181,0.0,,,,,2agpg181_c + pg181_c --> apg181_c + g3pg_c
CLPNS180pp,0.0,,,,,2.0 pg180_p --> clpn180_p + glyc_p
CLPNS181pp,0.0,,,,,2.0 pg181_p --> clpn181_p + glyc_p
PG161abcpp,0.0,,,,,atp_c + h2o_c + pg161_c --> adp_c + h_c + pg161_p + pi_c
PGP120abcpp,0.0,,,,,atp_c + h2o_c + pgp120_c --> adp_c + h_c + pgp120_p + pi_c
PGP161abcpp,0.0,,,,,atp_c + h2o_c + pgp161_c --> adp_c + h_c + pgp161_p + pi_c
PGP181abcpp,0.0,,,,,atp_c + h2o_c + pgp181_c --> adp_c + h_c + pgp181_p + pi_c
PA120abcpp,0.0,,,,,atp_c + h2o_c + pa120_c --> adp_c + h_c + pa120_p + pi_c
PLIPA1G120pp,0.0,,,,,h2o_p + pg120_p --> 2agpg120_p + ddca_p + h_p
CLPNS120pp,0.0,,,,,2.0 pg120_p --> clpn120_p + glyc_p
ALPATE160pp,0.0,,,,,alpp_p + pe160_p --> 2agpe160_p + lpp_p
ALPATG160pp,0.0,,,,,alpp_p + pg160_p --> 2agpg160_p + lpp_p
2AGPGAT120,0.0,,,,,2agpg120_c + atp_c + ddca_c --> amp_c + pg120_c + ppi_c
LPLIPAL2ATE120,0.0,,,,,2agpe120_c + pg120_c --> apg120_c + g3pe_c
LPLIPAL2ATE140,0.0,,,,,2agpe140_c + pg140_c --> apg140_c + g3pe_c
LPLIPAL2ATE160,0.0,,,,,2agpe160_c + pg160_c --> apg160_c + g3pe_c
LPLIPAL2ATE180,0.0,,,,,2agpe180_c + pg180_c --> apg180_c + g3pe_c
LPLIPAL2ATE141,0.0,,,,,2agpe141_c + pg141_c --> apg141_c + g3pe_c
LPLIPAL2ATE161,0.0,,,,,2agpe161_c + pg161_c --> apg161_c + g3pe_c
LPLIPAL2ATE181,0.0,,,,,2agpe181_c + pg181_c --> apg181_c + g3pe_c
FACOAL141t2pp,0.0,,,,,atp_c + coa_c + h_p + ttdcea_p --> amp_c + h_c + ppi_c + tdecoa_c
FACOAL161t2pp,0.0,,,,,atp_c + coa_c + h_p + hdcea_p --> amp_c + h_c + hdcoa_c + ppi_c
PA160abcpp,0.0,,,,,atp_c + h2o_c + pa160_c --> adp_c + h_c + pa160_p + pi_c
PA181abcpp,0.0,,,,,atp_c + h2o_c + pa181_c --> adp_c + h_c + pa181_p + pi_c
12DGR141tipp,0.0,,,,,12dgr141_p --> 12dgr141_c
PGPP140pp,0.0,,,,,h2o_p + pgp140_p --> pg140_p + pi_p
PGPP141pp,0.0,,,,,h2o_p + pgp141_p --> pg141_p + pi_p
PGPP160pp,0.0,86400.0,19.4181,4449.456949959059,,h2o_p + pgp160_p --> pg160_p + pi_p
PGPP180pp,0.0,86400.0,19.4181,4449.456949959059,,h2o_p + pgp180_p --> pg180_p + pi_p
CLPNH141pp,0.0,,,,,clpn141_p + h2o_p --> h_p + pa141_p + pg141_p
CLPNH160pp,0.0,,,,,clpn160_p + h2o_p --> h_p + pa160_p + pg160_p
CLPNH161pp,0.0,,,,,clpn161_p + h2o_p --> h_p + pa161_p + pg161_p
CLPNH181pp,0.0,,,,,clpn181_p + h2o_p --> h_p + pa181_p + pg181_p
PLIPA1E180pp,0.0,5803020.0,66.3263,87491.99035676647,,h2o_p + pe180_p --> 2agpe180_p + h_p + ocdca_p
PLIPA1G140pp,0.0,,,,,h2o_p + pg140_p --> 2agpg140_p + h_p + ttdca_p
PLIPA1G161pp,0.0,,,,,h2o_p + pg161_p --> 2agpg161_p + h_p + hdcea_p
CLPNS160pp,0.0,,,,,2.0 pg160_p --> clpn160_p + glyc_p
CLPNS161pp,0.0,,,,,2.0 pg161_p --> clpn161_p + glyc_p
PG160abcpp,0.0,,,,,atp_c + h2o_c + pg160_c --> adp_c + h_c + pg160_p + pi_c
PGP140abcpp,0.0,,,,,atp_c + h2o_c + pgp140_c --> adp_c + h_c + pgp140_p + pi_c
PAPA120pp,0.0,,,,,h2o_p + pa120_p --> 12dgr120_p + pi_p
PAPA140pp,0.0,,,,,h2o_p + pa140_p --> 12dgr140_p + pi_p
PAPA141pp,0.0,,,,,h2o_p + pa141_p --> 12dgr141_p + pi_p
PAPA160pp,0.0,,,,,h2o_p + pa160_p --> 12dgr160_p + pi_p
PAPA161pp,0.0,,,,,h2o_p + pa161_p --> 12dgr161_p + pi_p
PAPA180pp,0.0,,,,,h2o_p + pa180_p --> 12dgr180_p + pi_p
HPYRI,0.0,,,,,hpyr_c --> 2h3oppan_c
FE3HOXUtex,0.0,,,,,fe3hox_un_c + h_p --> fe3hox_un_p + h_c
TPRDCOAS,0.0,,,,,atp_c + dpcoa_c --> 2tpr3dpcoa_c + ade_c
ACGAM1PPpp,0.0,,,,,acgam1p_p + h2o_p --> acgam_p + pi_p
EX_dgmp_e,0.0,,,,,dgmp_e --> 
GAMptspp,0.0,239091.0485,295.8849,808.0542417000664,,gam_p + pep_c --> gam6p_c + pyr_c
GSNt2pp,0.0,,,,,gsn_p + h_p --> gsn_c + h_c
EX_4hoxpacd_e,0.0,,,,,4hoxpacd_e --> 
GSNtex,0.0,1684509.733,41.2198,40866.51883318211,,gsn_e --> gsn_p
FORtex,0.0,1684509.733,41.2198,40866.51883318211,,for_e --> for_p
D_LACt2pp,0.0,,,,,h_p + lac__D_p --> h_c + lac__D_c
RIBtex,0.0,1684509.733,41.2198,40866.51883318211,,rib__D_e --> rib__D_p
FLVRx,0.0,132284.34,26.242,5040.9397149607485,,h_c + nadh_c + ribflv_c --> nad_c + rbflvrd_c
THMtex,0.0,1684509.733,41.2198,40866.51883318211,,thm_e --> thm_p
XYLUtex,0.0,1684509.733,41.2198,40866.51883318211,,xylu__L_e --> xylu__L_p
EX_manglyc_e,0.0,,,,,manglyc_e --> 
ALLtex,0.0,1684509.733,41.2198,40866.51883318211,,all__D_e --> all__D_p
GGPTRCO,0.0,,,,,ggptrc_c + h2o_c + o2_c --> ggbutal_c + h2o2_c + nh4_c
EX_metsox_R__L_e,0.0,,,,,metsox_R__L_e --> 
34dhpactex,0.0,1684509.733,41.2198,40866.51883318211,,34dhpac_e --> 34dhpac_p
MALTHXtexi,0.0,30256880.93,149.7367,202067.23488630366,,malthx_e --> malthx_p
12PPDStpp,0.0,,,,,12ppd__S_p --> 12ppd__S_c
HYD1pp,0.0,,,,,h2_c + 2.0 h_c + q8_c --> 2.0 h_p + q8h2_c
EX_cl_e,0.0,,,,,cl_e --> 
FE3DHBZStonex,0.0,,,,,fe3dhbzs_e + h_p --> fe3dhbzs_p + h_c
AACTOOR,0.0,,,,,aact_c + h2o_c + o2_c --> h2o2_c + mthgxl_c + nh4_c
H2tpp,0.0,,,,,h2_p --> h2_c
23DAPPAtex,0.0,1684509.733,41.2198,40866.51883318211,,23dappa_e --> 23dappa_p
ECAP3pp,0.0,,,,,eca3und_p + unagamuf_p --> eca4und_p + h_p + udcpdp_p
FEOXAMtonex,0.0,,,,,feoxam_e + h_p --> feoxam_p + h_c
FMNRx,0.0,188443.7673,26.242,7180.998677692249,,fmn_c + h_c + nadh_c --> fmnh2_c + nad_c
EX_3hpppn_e,-0.0,,,,,3hpppn_e --> 
EX_man6p_e,0.0,,,,,man6p_e --> 
EX_tsul_e,-0.0,,,,,tsul_e --> 
PHEt2rpp,0.0,,,,,h_p + phe__L_p --> h_c + phe__L_c
DHBS,0.0,12396.0,118.2243,104.85154067311035,,23dhb_c + atp_c + h_c --> 23dhba_c + ppi_c
EX_n2o_e,-0.0,,,,,n2o_e --> 
MDDCP1pp,0.0,121835.8385,41.849,2911.3201868622914,,h2o_p + murein5px4p_p --> ala__D_p + murein4px4p_p
GUI2,0.0,244320.0,53.9872,4525.517159623022,,galur_c --> tagur_c
OMBZLM,0.0,,,,,2ombzl_c + amet_c --> 2ommbl_c + ahcys_c + h_c
EX_maltttr_e,0.0,,,,,maltttr_e --> 
GLYCK,0.0,990000.0,38.7345,25558.61054099059,,atp_c + glyc__R_c --> 3pg_c + adp_c + h_c
MLTG5,0.0,469809.0,69.041,6804.782665372752,,h2o_c + malthp_c --> glc__D_c + malthx_c
GPDDA3,0.0,7360.56,27.4096,268.5394898137879,,g3ps_c + h2o_c --> glyc3p_c + h_c + ser__L_c
2DOXG6PP,0.0,,,,,2doxg6p_c + h2o_c --> 2dglc_c + pi_c
OXAMTC,0.0,,,,,oxur_c + pi_c --> cbp_c + oxam_c
UDCPPtppi,0.0,,,,,udcpp_p --> udcpp_c
AGMH,0.0,,,,,anhgm_c + h2o_c --> acgam_c + anhm_c
MPTG,0.013997150198119052,,,,,2.0 uaagmda_c --> 2.0 h_c + murein5p5p_p + 2.0 udcpdp_c
MPTG2,0.0,,,,,murein5p5p_p + uaagmda_c --> h_c + murein5p5p5p_p + udcpdp_c
MCTP1App,0.013997150198119052,,,,,murein5p5p_p --> ala__D_p + murein5px4p_p
MCTP2App,0.0,,,,,murein5p5p5p_p --> 2.0 ala__D_p + murein5px4px4p_p
MCTP1Bpp,0.0,,,,,murein5p5p_p --> alaala_p + murein5px3p_p
MELIBt3ipp,0.0,,,,,h_p + melib_c --> h_c + melib_p
EX_lipoate_e,0.0,,,,,lipoate_e --> 
EX_pydx_e,0.0,,,,,pydx_e --> 
EX_g1p_e,-0.0,,,,,g1p_e --> 
GLCtex_copy2,50.0,,,,,glc__D_e --> glc__D_p
NAt3pp,0.0,,,,,h_p + na1_c --> h_c + na1_p
SFGTHi,0.0,20931.42857,31.4245,666.0862884055432,,Sfglutth_c + h2o_c --> for_c + gthrd_c + h_c
DHORDfum,0.33325084927211684,,,,,dhor__S_c + fum_c --> orot_c + succ_c
K2L4Aabcpp,0.019600442943328363,,,,,atp_c + h2o_c + kdo2lipid4_c --> adp_c + h_c + kdo2lipid4_p + pi_c
DSBCGT,0.0,,,,,dsbcox_p + 2.0 gthrd_p --> dsbcrd_p + gthox_p
DSBGGT,0.0,,,,,dsbgox_p + 2.0 gthrd_p --> dsbgrd_p + gthox_p
DHNAOT4,0.0,,,,,dhna_c + h_c + octdp_c --> 2dmmql8_c + co2_c + ppi_c
AMPMS2,0.00022465557033111763,,,,,air_c + h2o_c + nad_c --> 4ampm_c + 2.0 for_c + 3.0 h_c + nadh_c
DM_oxam_c,-0.0,,,,,oxam_c --> 
THIORDXi,0.0,3429289.137,20.4696,167530.83289365695,,h2o2_c + trdrd_c --> 2.0 h2o_c + trdox_c
PPPGO3,0.00022465557033111763,4009.5456409999997,84.9052,47.22379360745867,,3.0 fum_c + pppg9_c --> ppp9_c + 3.0 succ_c
PDX5POi,0.0,929.52,51.0903,18.1936688569063,,o2_c + pdx5p_c --> h2o2_c + pydx5p_c
PDX5PO2,0.00022465557033111763,,,,,nad_c + pdx5p_c --> h_c + nadh_c + pydx5p_c
PLIPA1A181pp,0.0,,,,,h2o_p + pa181_p --> 2odec11eg3p_p + ocdcea_p
LPLIPAL2A141,0.0,3725460.0,38.9783,95577.7958505117,,2tdec7eg3p_c + h2o_c --> glyc3p_c + 2.0 h_c + ttdcea_c
HG2t3pp,0.0,,,,,h_p + hg2_c --> h_c + hg2_p
CYTBO3_4pp,107.05468862091425,207000000000.0,143.9313,1438186134.6350653,gene-GO or gene-kcat,4.0 h_c + 0.5 o2_c + q8h2_c --> h2o_c + 4.0 h_p + q8_c
EAR141x,0.0,52799.08399,111.4558,473.7221749787809,,h_c + nadh_c + t3c7mrseACP_c --> nad_c + tdeACP_c
EAR181x,0.0,52799.08399,111.4558,473.7221749787809,,h_c + nadh_c + t3c11vaceACP_c --> nad_c + octeACP_c
EAR181y,0.0,91201.22428,111.4558,818.2725733429753,,h_c + nadph_c + t3c11vaceACP_c --> nadp_c + octeACP_c
G3PAT141,0.0,107.08200000000001,100.021,1.0705951750132472,,glyc3p_c + tdeACP_c --> 1tdec7eg3p_c + ACP_c
G3PAT181,0.0,107.08200000000001,100.021,1.0705951750132472,,glyc3p_c + octeACP_c --> 1odec11eg3p_c + ACP_c
DASYN140,0.0,20904.0,31.4538,664.5937851706312,,ctp_c + h_c + pa140_c --> cdpdtdecg_c + ppi_c
DASYN180,0.0,20904.0,31.4538,664.5937851706312,,ctp_c + h_c + pa180_c --> cdpdodecg_c + ppi_c
DASYN141,0.0,20904.0,31.4538,664.5937851706312,,ctp_c + h_c + pa141_c --> cdpdtdec7eg_c + ppi_c
CDAPPA160,0.0,,,,,cdpdhdecg_c + h2o_c --> cmp_c + 2.0 h_c + pa160_c
CDAPPA141,0.0,,,,,cdpdtdec7eg_c + h2o_c --> cmp_c + 2.0 h_c + pa141_c
PGSA141,0.0,,,,,cdpdtdec7eg_c + glyc3p_c --> cmp_c + h_c + pgp141_c
EX_alaala_e,0.0,,,,,alaala_e --> 
EX_dtmp_e,0.0,,,,,dtmp_e --> 
5DOAN,0.00022667041849552228,,,,,dad_5_c + h2o_c --> 5drib_c + ade_c
DM_5drib_c,0.00022667041849552228,,,,,5drib_c --> 
MINOHPtexi,0.0,,,,,minohp_e --> minohp_p
12PPDRtpp,0.0,,,,,12ppd__R_p --> 12ppd__R_c
FACOAE120,0.2069772925366313,39036.40614,127.8653,305.29319635585256,,ddcacoa_c + h2o_c --> coa_c + ddca_c + h_c
3OAR120,0.0,459837.7366,102.2412,4497.577655583072,,3oddecACP_c + h_c + nadph_c --> 3hddecACP_c + nadp_c
3HAD80,0.0,36362.21058,37.9381,958.4615618599772,,3hoctACP_c --> h2o_c + toct2eACP_c
3HAD120,0.0,36362.21058,37.9381,958.4615618599772,,3hddecACP_c --> h2o_c + tddec2eACP_c
EAR180x,0.0,52799.08399,111.4558,473.7221749787809,,h_c + nadh_c + toctd2eACP_c --> nad_c + ocdcaACP_c
SO4t2pp,0.2536895323801882,,,,,h_p + so4_p --> h_c + so4_c
EAR180y,0.0,91201.22428,111.4558,818.2725733429753,,h_c + nadph_c + toctd2eACP_c --> nadp_c + ocdcaACP_c
AGPAT120,0.0,,,,,1ddecg3p_c + ddcaACP_c --> ACP_c + pa120_c
PGPP120,0.0,86400.0,19.4181,4449.456949959059,,h2o_c + pgp120_c --> pg120_c + pi_c
DAGK120,0.0,,,,,12dgr120_c + atp_c --> adp_c + h_c + pa120_c
PSSA180,0.0,,,,,cdpdodecg_c + ser__L_c --> cmp_c + h_c + ps180_c
PSSA161,0.07577239491876539,,,,,cdpdhdec9eg_c + ser__L_c --> cmp_c + h_c + ps161_c
PSSA141,0.0,,,,,cdpdtdec7eg_c + ser__L_c --> cmp_c + h_c + ps141_c
PSD160,0.06428776038165893,,,,,h_c + ps160_c --> co2_c + pe160_c
PSD161,0.07577239491876539,,,,,h_c + ps161_c --> co2_c + pe161_c
PSD180,0.0,,,,,h_c + ps180_c --> co2_c + pe180_c
COLIPAabcpp,0.0,,,,,atp_c + colipa_c + h2o_c --> adp_c + colipa_p + h_c + pi_c
PLIPA2A140pp,0.0,102572.8364,66.3263,1546.4881412049215,,h2o_p + pa140_p --> 1tdecg3p_p + h_p + ttdca_p
PLIPA2A141pp,0.0,102572.8364,66.3263,1546.4881412049215,,h2o_p + pa141_p --> 1tdec7eg3p_p + h_p + ttdcea_p
PLIPA2A180pp,0.0,102572.8364,66.3263,1546.4881412049215,,h2o_p + pa180_p --> 1odecg3p_p + h_p + ocdca_p
GAM6Pt6_2pp,0.0,,,,,gam6p_p + 2.0 pi_c --> gam6p_c + 2.0 pi_p
PPALtex,0.0,1684509.733,41.2198,40866.51883318211,,ppal_e --> ppal_p
