,fluxes,kcat,MW,kcat_MW,equ
EX_cu2_e_reverse,0.00012840953886069783,,,, --> cu2_e
TRSARr_reverse_num1,0.0,874800.0,123.2009,7100.597479401529,glyc__R_c + nad_c --> 2h3oppan_c + h_c + nadh_c
PNTOtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,pnto__R_p --> pnto__R_e
PPPNtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,pppn_p --> pppn_e
PPTtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,ppt_p --> ppt_e
PTRCtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,ptrc_p --> ptrc_e
PYRtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,pyr_p --> pyr_e
DSERtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,ser__D_p --> ser__D_e
SERtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,ser__L_p --> ser__L_e
SO4tex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,so4_p --> so4_e
SPMDtex_reverse_num1,0.0,1684509.73279686,117.9984,14275.699778953442,spmd_p --> spmd_e
SUCCtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,succ_p --> succ_e
SUCRtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,sucr_p --> sucr_e
TARTRtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,tartr__L_p --> tartr__L_e
TAURtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,taur_p --> taur_e
THRtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,thr__L_p --> thr__L_e
THMDtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,thymd_p --> thymd_e
METDtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,met__D_p --> met__D_e
METtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,met__L_p --> met__L_e
MNLtex_reverse_num1,0.0,1684509.73279686,116.7646,14426.544798653531,mnl_p --> mnl_e
NAtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,na1_p --> na1_e
NACtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,nac_p --> nac_e
NH4tex_reverse_num1,0.0,1684509.73279686,116.7646,14426.544798653531,nh4_p --> nh4_e
BUTtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,but_p --> but_e
CHLtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,chol_p --> chol_e
CO2tex_reverse_num1,13.595182376093286,1684509.73279686,41.2193,40867.014548933636,co2_p --> co2_e
CRNtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,crn_p --> crn_e
DINStex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,din_p --> din_e
DMStex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,dms_p --> dms_e
CSNtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,csn_p --> csn_e
CYNTtex_reverse_num1,0.0,1684509.73279686,117.9984,14275.699778953442,cynt_p --> cynt_e
CYStex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,cys__L_p --> cys__L_e
CYTDtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,cytd_p --> cytd_e
DCAtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,dca_p --> dca_e
DCYTtex_reverse,0.0,,,,dcyt_p --> dcyt_e
DGSNtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,dgsn_p --> dgsn_e
LCTStex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,lcts_p --> lcts_e
LEUtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,leu__L_p --> leu__L_e
LYStex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,lys__L_p --> lys__L_e
LYXtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,lyx__L_p --> lyx__L_e
MANtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,man_p --> man_e
MAN6Ptex_reverse_num1,0.0,1684509.73279686,117.9984,14275.699778953442,man6p_p --> man6p_e
MELIBtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,melib_p --> melib_e
DMSOtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,dmso_p --> dmso_e
DURItex_reverse,0.0,,,,duri_p --> duri_e
FRUtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,fru_p --> fru_e
FUCtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,fuc__L_p --> fuc__L_e
FUMtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,fum_p --> fum_e
FE2tex_reverse_num1,0.0,1684509.73279686,116.7646,14426.544798653531,fe2_p --> fe2_e
NMNtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,nmn_p --> nmn_e
NO2tex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,no2_p --> no2_e
MTHFC_reverse,0.14194307113407698,482400.0,62.0868,7769.767486808792,10fthf_c + h_c --> h2o_c + methf_c
MTHFD_reverse,0.14194307113407698,50400.0,62.0868,811.7667523531572,methf_c + nadph_c --> mlthf_c + nadp_c
BUTt2rpp_reverse,0.0,,,,but_c + h_c --> but_p + h_p
GDPtex_reverse_num1,0.0,1684509.73279686,121.1028,13909.750499549638,gdp_p --> gdp_e
EX_cobalt2_e_reverse,4.527839875200911e-06,,,, --> cobalt2_e
TMAtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,tma_p --> tma_e
TMAOtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,tmao_p --> tmao_e
TREtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,tre_p --> tre_e
TRPtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,trp__L_p --> trp__L_e
TSULtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,tsul_p --> tsul_e
TYRtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,tyr__L_p --> tyr__L_e
URAtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,ura_p --> ura_e
UREAtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,urea_p --> urea_e
URItex_reverse,0.0,,,,uri_p --> uri_e
VALtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,val__L_p --> val__L_e
XANtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,xan_p --> xan_e
XYLtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,xyl__D_p --> xyl__D_e
ABUTtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,4abut_p --> 4abut_e
EX_sel_e_reverse,0.0,,,, --> sel_e
MALTATr_reverse,0.0,,,,acmalt_c + coa_c --> accoa_c + malt_c
23CAMPtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,23camp_p --> 23camp_e
23CCMPtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,23ccmp_p --> 23ccmp_e
23CUMPtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,23cump_p --> 23cump_e
23CGMPtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,23cgmp_p --> 23cgmp_e
3AMPtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,3amp_p --> 3amp_e
3CMPtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,3cmp_p --> 3cmp_e
ALAGLUE_reverse,0.0,11880.0,34.6736,342.62378293572056,LalaLglu_c --> LalaDglu_c
ETHSO3tex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,ethso3_p --> ethso3_e
BUTSO3tex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,butso3_p --> butso3_e
LIPOtex_reverse_num1,0.0,1684509.73279686,117.9984,14275.699778953442,lipoate_p --> lipoate_e
GALBDtex_reverse_num1,0.0,1684509.73279686,117.9984,14275.699778953442,gal_bD_p --> gal_bD_e
SULFACtex_reverse_num1,0.0,1684509.73279686,116.7646,14426.544798653531,sulfac_p --> sulfac_e
NOtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,no_p --> no_e
NOtpp_reverse,0.0,,,,no_c --> no_p
N2Otpp_reverse,0.0,,,,n2o_c --> n2o_p
N2Otex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,n2o_p --> n2o_e
CRNt2rpp_reverse,0.0,,,,crn_c + h_c --> crn_p + h_p
CRNDt2rpp_reverse,0.0,,,,crn__D_c + h_c --> crn__D_p + h_p
CTBTt2rpp_reverse,0.0,,,,ctbt_c + h_c --> ctbt_p + h_p
PACALDt2rpp_reverse,0.0,,,,h_c + pacald_c --> h_p + pacald_p
PEAMNtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,peamn_p --> peamn_e
PACALDtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,pacald_p --> pacald_e
CYANtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,cyan_p --> cyan_e
SO3tex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,so3_p --> so3_e
TCYNTtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,tcynt_p --> tcynt_e
METSOX1tex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,metsox_S__L_p --> metsox_S__L_e
METSOX2tex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,metsox_R__L_p --> metsox_R__L_e
3UMPtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,3ump_p --> 3ump_e
3GMPtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,3gmp_p --> 3gmp_e
FALDtpp_reverse,0.0,,,,fald_c --> fald_p
DOPAtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,dopa_p --> dopa_e
4HOXPACDtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,4hoxpacd_p --> 4hoxpacd_e
ETHAtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,etha_p --> etha_e
G3PStex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,g3ps_p --> g3ps_e
ACGAL1Ptex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,acgal1p_p --> acgal1p_e
ACGALtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,acgal_p --> acgal_e
GLCUR1Ptex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,glcur1p_p --> glcur1p_e
UDPGLCURtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,udpglcur_p --> udpglcur_e
ISETACtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,isetac_p --> isetac_e
UDPGtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,udpg_p --> udpg_e
UDPGALtex_reverse_num1,0.0,1684509.73279686,121.1028,13909.750499549638,udpgal_p --> udpgal_e
ACGAM1Ptex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,acgam1p_p --> acgam1p_e
UACGAMtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,uacgam_p --> uacgam_e
UDPACGALtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,udpacgal_p --> udpacgal_e
CBLAT_reverse,0.0,90.0,21.9986,4.091169438055148,adocbl_c + pppi_c --> atp_c + cbl1_c + h_c
MSO3tex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,mso3_p --> mso3_e
ARABDI_reverse,0.0,379.8,389.8559,0.9742061105141668,rbl__D_c --> arab__D_c
GLYC2Ptex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,glyc2p_p --> glyc2p_e
PSERtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,pser__L_p --> pser__L_e
R5Ptex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,r5p_p --> r5p_e
THRPtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,thrp_p --> thrp_e
TYRPtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,tyrp_p --> tyrp_e
CITtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,cit_p --> cit_e
ACGAtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,acgam_p --> acgam_e
IDONt2rpp_reverse,0.0,,,,h_c + idon__L_c --> h_p + idon__L_p
G6Ptex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,g6p_p --> g6p_e
MOBDtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,mobd_p --> mobd_e
NI2tex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,ni2_p --> ni2_e
L_LACt2rpp_reverse_num1,0.0,,,,h_c + lac__L_c --> h_p + lac__L_p
NH4tpp_reverse_num1,0.0,,,,nh4_c --> nh4_p
NO2t2rpp_reverse_num1,0.0,,,,h_c + no2_c --> h_p + no2_p
FRULYSDG_reverse,0.0,,,,g6p_c + lys__L_c --> frulysp_c + h2o_c
PROt2rpp_reverse_num1,0.0,,,,h_c + pro__L_c --> h_p + pro__L_p
H2O2tex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,h2o2_p --> h2o2_e
ALLPI_reverse,0.0,3855600.0,32.1463,119939.15318403675,allul6p_c --> all6p_c
ALLULPE_reverse,0.0,,,,f6p_c --> allul6p_c
ADEtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,ade_p --> ade_e
ADNtex_reverse,0.0,,,,adn_p --> adn_e
AGMtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,agm_p --> agm_e
ALAtex_reverse_num1,0.0,1684509.73279686,121.1028,13909.750499549638,ala__L_p --> ala__L_e
BALAtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,ala_B_p --> ala_B_e
DALAtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,ala__D_p --> ala__D_e
AMPtex_reverse_num1,0.0,1684509.73279686,117.9984,14275.699778953442,amp_p --> amp_e
ARBtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,arab__L_p --> arab__L_e
ARGtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,arg__L_p --> arg__L_e
ASCBtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,ascb__L_p --> ascb__L_e
MMETtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,mmet_p --> mmet_e
FE3tex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,fe3_p --> fe3_e
MG2tex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,mg2_p --> mg2_e
Zn2tex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,zn2_p --> zn2_e
CD2tex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,cd2_p --> cd2_e
GLUABUTt7pp_reverse,0.0,,,,4abut_p + glu__L_c --> 4abut_c + glu__L_p
GLUt2rpp_reverse,0.0,,,,glu__L_c + h_c --> glu__L_p + h_p
GLYALDtpp_reverse,0.0,,,,glyald_c --> glyald_p
DHPTPE_reverse,0.0,,,,dhmptp_c --> ahdt_c
ASO3tex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,aso3_p --> aso3_e
MANGLYCtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,manglyc_p --> manglyc_e
FRUURt2rpp_reverse,0.0,,,,fruur_c + h_c --> fruur_p + h_p
FRUURtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,fruur_p --> fruur_e
GLYCAt2rpp_reverse_num1,0.0,,,,glyc__R_c + h_c --> glyc__R_p + h_p
GLYCAtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,glyc__R_p --> glyc__R_e
FALDH2_reverse,0.0,9000.0,78.7171,114.33348027302833,Sfglutth_c + h_c + nadh_c --> hmgth_c + nad_c
GLYCtpp_reverse_num1,0.0,,,,glyc_p --> glyc_c
H2Otpp_reverse_num1,18.377891641165277,,,,h2o_c --> h2o_p
HCINNMt2rpp_reverse,0.0,,,,3hcinnm_c + h_c --> 3hcinnm_p + h_p
HISt2rpp_reverse,0.0,,,,h_c + his__L_c --> h_p + his__L_p
CBIAT_reverse,0.0,90.0,21.9986,4.091169438055148,adocbi_c + pppi_c --> atp_c + cbi_c + h_c
COBALT2tex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,cobalt2_p --> cobalt2_e
FALGTHLs_reverse,0.0,,,,hmgth_c --> fald_c + gthrd_c
DIMPtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,dimp_p --> dimp_e
GALURt2rpp_reverse,0.0,,,,galur_c + h_c --> galur_p + h_p
GLCNt2rpp_reverse_num1,0.0,,,,glcn_c + h_c --> glcn_p + h_p
GLCRt2rpp_reverse_num1,0.0,,,,glcr_c + h_c --> glcr_p + h_p
GLCURt2rpp_reverse_num1,0.0,,,,glcur_c + h_c --> glcur_p + h_p
EX_h2o_e_reverse,0.0,,,, --> h2o_e
XTSNtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,xtsn_p --> xtsn_e
GLUDy_reverse,1.5389446748690498,,,,akg_c + h_c + nadph_c + nh4_c --> glu__L_c + h2o_c + nadp_c
UREAtpp_reverse,0.0,,,,urea_c --> urea_p
PPPNt2rpp_reverse,0.0,,,,h_c + pppn_c --> h_p + pppn_p
PTRCORNt7pp_reverse,0.0,,,,orn_p + ptrc_c --> orn_c + ptrc_p
HG2tex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,hg2_p --> hg2_e
DADNtex_reverse,0.0,,,,dad_2_p --> dad_2_e
DHAtex_reverse_num1,3.8894546216434005,1684509.73279686,41.2193,40867.014548933636,dha_p --> dha_e
ETOHtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,etoh_p --> etoh_e
HACD3_reverse_num1,0.0,406800.0,159.1859,2555.5027172632754,3hocoa_c + nad_c --> 3oocoa_c + h_c + nadh_c
ACACtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,acac_p --> acac_e
ACNAMtex_reverse_num1,0.0,1684509.73279686,117.9984,14275.699778953442,acnam_p --> acnam_e
H2Stex_reverse_num1,0.0,1684509.73279686,116.7646,14426.544798653531,h2s_p --> h2s_e
EX_nh4_e_reverse,1.9560114314311905,,,, --> nh4_e
DADK_reverse,0.0,360.0,23.5857,15.26348592579402,adp_c + dadp_c --> atp_c + damp_c
4PEPTtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,LalaDgluMdapDala_p --> LalaDgluMdapDala_e
CRNCAR_reverse,0.0,,,,crnDcoa_c --> crncoa_c
GLYCLTt2rpp_reverse_num1,0.0,,,,glyclt_c + h_c --> glyclt_p + h_p
HPPPNt2rpp_reverse,0.0,,,,3hpppn_c + h_c --> 3hpppn_p + h_p
DHFR_reverse_num1,0.0,42480.0,26.348000000000006,1612.266585699104,nadp_c + thf_c --> dhf_c + h_c + nadph_c
TYRTA_reverse_num1,0.0,248400.0,87.1457,2850.398814858335,34hpp_c + glu__L_c --> akg_c + tyr__L_c
EX_mobd_e_reverse,1.267795165056255e-06,,,, --> mobd_e
EX_so4_e_reverse,0.04560802549492306,,,, --> so4_e
PUNP4_reverse_num1,0.0,13140.0,179.0058,73.40544272867136,2dr1p_c + gua_c --> dgsn_c + pi_c
AMAOTr_reverse,0.0,378.00000000000006,94.6702,3.9928087191111894,amob_c + dann_c --> 8aonn_c + amet_c
EX_k_e_reverse,0.03535210595040365,,,, --> k_e
EX_na1_e_reverse,0.0,,,, --> na1_e
ARGORNt7pp_reverse,0.0,,,,arg__L_c + orn_p --> arg__L_p + orn_c
CU2tex_reverse_num1,0.0,1684509.73279686,116.7646,14426.544798653531,cu2_p --> cu2_e
GLCATr_reverse,0.0,,,,acglc__D_c + coa_c --> accoa_c + glc__D_c
ALAALAr_reverse_num1,0.0,42588.0,39.3153,1083.2424018130346,adp_c + alaala_c + h_c + pi_c --> 2.0 ala__D_c + atp_c
CLtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,cl_p --> cl_e
ACACT1r_reverse_num1,0.0,1674000.0,46.53,35976.789168278534,aacoa_c + coa_c --> 2.0 accoa_c
SUCOAS_reverse,0.0,8100.0,142.3386,56.906559429416895,adp_c + pi_c + succoa_c --> atp_c + coa_c + succ_c
GALKr_reverse,0.0,2880.0,41.4416,69.49538627852206,adp_c + gal1p_c + h_c --> atp_c + gal_c
YUMPS_reverse,0.0,,,,h2o_c + psd5p_c --> r5p_c + ura_c
ADSL1r_reverse,0.0,8352.0,206.1686,40.51053361181091,amp_c + fum_c --> dcamp_c
AICART_reverse,0.0,,,,fprica_c + thf_c --> 10fthf_c + aicar_c
PROtex_reverse_num1,0.0,1684509.73279686,116.7646,14426.544798653531,pro__L_p --> pro__L_e
SBTtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,sbt__D_p --> sbt__D_e
PGM_reverse_num1,0.0,277200.0,57.1121,4853.612456904929,3pg_c --> 2pg_c
TPI_reverse,0.0,21646800.0,53.94300000000001,401290.2508203103,g3p_c --> dhap_c
RPI_reverse_num1,0.0,3852000.0,45.7203,84251.41567312549,ru5p__D_c --> r5p_c
PERD_reverse,0.0,4320.000000000001,82.7343,52.21534478444854,h_c + nadh_c + ohpb_c --> 4per_c + nad_c
AKGtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,akg_p --> akg_e
ALLTNtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,alltn_p --> alltn_e
ASNtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,asn__L_p --> asn__L_e
EX_o2_e_reverse,13.209450435721713,,,, --> o2_e
ATHRDHr_reverse,0.0,23580.0,108.9945,216.3411915280129,2aobut_c + h_c + nadph_c --> athr__L_c + nadp_c
LSERDHr_reverse,0.0,39600.0,108.9945,363.32108500887665,2amsa_c + h_c + nadph_c --> nadp_c + ser__L_c
DSERDHr_reverse,0.0,,,,2amsa_c + h_c + nadph_c --> nadp_c + ser__D_c
TYMtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,tym_p --> tym_e
CMPtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,cmp_p --> cmp_e
DUMPtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,dump_p --> dump_e
XMPtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,xmp_p --> xmp_e
3PEPTtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,LalaDgluMdap_p --> LalaDgluMdap_e
ANHGMtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,anhgm_p --> anhgm_e
UDPKAAT_reverse,0.0,,,,akg_c + udpLa4n_c --> glu__L_c + udpLa4o_c
FALDtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,fald_p --> fald_e
MLTP1_reverse,0.0,121680.0,181.0425,672.1073781018267,g1p_c + maltttr_c --> maltpt_c + pi_c
CYSDtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,cys__D_p --> cys__D_e
G3PItex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,g3pi_p --> g3pi_e
G3PGtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,g3pg_p --> g3pg_e
G3PEtex_reverse_num1,0.0,1684509.73279686,121.1028,13909.750499549638,g3pe_p --> g3pe_e
G3PCtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,g3pc_p --> g3pc_e
DAMPtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,damp_p --> damp_e
DCMPtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,dcmp_p --> dcmp_e
DGMPtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,dgmp_p --> dgmp_e
DTMPtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,dtmp_p --> dtmp_e
GMPtex_reverse_num1,0.0,1684509.73279686,117.9984,14275.699778953442,gmp_p --> gmp_e
IMPtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,imp_p --> imp_e
UMPtex_reverse_num1,0.0,1684509.73279686,121.1028,13909.750499549638,ump_p --> ump_e
G1Ptex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,g1p_p --> g1p_e
SKMtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,skm_p --> skm_e
MNtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,mn2_p --> mn2_e
GAL1Ptex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,gal1p_p --> gal1p_e
O2Stex_reverse_num1,0.0,1684509.73279686,116.7646,14426.544798653531,o2s_p --> o2s_e
HOMtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,hom__L_p --> hom__L_e
SO2tex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,so2_p --> so2_e
SO2tpp_reverse,0.0,,,,so2_c --> so2_p
ACSERtex_reverse_num1,0.0,1684509.73279686,116.7646,14426.544798653531,acser_p --> acser_e
IPDDI_reverse,0.0,2835.0,20.508000000000006,138.23873610298418,dmpp_c --> ipdp_c
DURADx_reverse,0.0,1854.0,178.7947,10.369434888170623,h_c + nadh_c + ura_c --> 56dura_c + nad_c
ECOAH7_reverse_num1,0.0,689400.0,77.0713,8944.963948966737,h2o_c + hdd2coa_c --> 3hhdcoa_c
LDH_D_reverse,0.0,1368000.0,146.1375,9361.046959199384,h_c + nadh_c + pyr_c --> lac__D_c + nad_c
ALAALAtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,alaala_p --> alaala_e
T2DECAI_reverse,0.0,41163.98582389428,37.9377,1085.041682123436,cdec3eACP_c --> tdec2eACP_c
MALtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,mal__L_p --> mal__L_e
NO3tex_reverse_num1,0.0,1684509.73279686,117.9984,14275.699778953442,no3_p --> no3_e
HEXt2rpp_reverse,0.0,,,,h_c + hxa_c --> h_p + hxa_p
CLPNS180pp_reverse_num1,0.0,,,,clpn180_p + glyc_p --> 2.0 pg180_p
CLPNS181pp_reverse_num1,0.0,,,,clpn181_p + glyc_p --> 2.0 pg181_p
CLPNS120pp_reverse_num1,0.0,,,,clpn120_p + glyc_p --> 2.0 pg120_p
CLPNS160pp_reverse_num1,0.0,,,,clpn160_p + glyc_p --> 2.0 pg160_p
CLPNS161pp_reverse_num1,0.0,,,,clpn161_p + glyc_p --> 2.0 pg161_p
HPYRI_reverse,0.0,,,,2h3oppan_c --> hpyr_c
GSNtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,gsn_p --> gsn_e
FORtex_reverse_num1,0.001536368408576294,1684509.73279686,41.2193,40867.014548933636,for_p --> for_e
D_LACt2pp_reverse_num1,0.0,,,,h_c + lac__D_c --> h_p + lac__D_p
RIBtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,rib__D_p --> rib__D_e
THMtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,thm_p --> thm_e
XYLUtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,xylu__L_p --> xylu__L_e
ALLtex_reverse_num1,0.0,1684509.73279686,41.2193,40867.014548933636,all__D_p --> all__D_e
